TAP_service,table_name,description
VizieR,J/A+A/636/A36/tablea1,"Absolute radial velocities ( Lafarga M., Ribas I., Lovis C., et al.)"
VizieR,J/A+A/636/A15/tablec1,"Properties of the 313 clusters used in this work ( Migkas K., Schellenberger G., Reiprich T.H., Pacaud F., Ramos-ceja M.E., Lovisari L.)"
VizieR,J/A+A/636/A12/spectros,"Spectroscopic catalog ( Retana-Montenegro E., Roettgering H.J.A.)"
VizieR,J/A+A/635/A98/tablea1,"Redshift catalog of foreground/background sources ( Rescigno U., Grillo C., Lombardi M., Rosati P., Caminha G.B., Meneghetti M., Mercurio A., Bergamini P., Coe D.)"
VizieR,J/A+A/605/A89/tablea2,"Abundance ratios and uncertainties, stellar parameters, radial velocities, stellar ages, masses, photometry, and more ( Bensby T., Feltzing S., Gould A., et al.)"
VizieR,J/A+A/639/L13/list,"*List of fits datacubes files ( Nesvadba N.P.H., Bicknell G.V., Mukherjee D., Wagner A.Y.)"
VizieR,J/A+A/640/A132/table1,"General properties of the selected TeV BL Lacs and the correction coefficients used in optical, UV, and X-ray data analysis ( MAGIC Collaboration, Acciari V.A., Ansoldi S., et al.)"
VizieR,J/A+A/602/A2/table1,"VLA-COSMOS 3GHz source counterpart catalog ( Smolcic V., Delvecchio I., Zamorani G., et al.)"
VizieR,J/A+A/603/A100/table1,"Metsahovi NLS1 1: Basic data and statistics of the 37 GHz observations plus 5 studied sources ( Lahteenmaki A., Jarvela E., Hovatta T., Tornikoski M., Harrison D.L., Lopez-Caniego M., Max-Moerbeck W., Mingaliev M., Pearson T.J., Ramakrishnan V., Readhead A.C.S., Reeves R.A., Richards J.L., Sotnikova Y., Tammi J.)"
VizieR,J/A+A/603/A81/sample,"Carina member identifications (table 1) and properties (table 2) ( Damiani F., Klutsch A., Jeffries R.D., et al.)"
VizieR,J/A+A/643/A80/table,"Measured reddening corrected relative to H{beta} emission line and derived properties for the HeII-emitters ( Perez-Montero E., Kehrig C., Vilchez J.M., Garcia-Benito R., Duarte Puertas S., Iglesias-Paramo J.)"
VizieR,J/A+A/643/A4/tablea1,"Summary of the total IR luminosity ({lambda}=8-1000um) estimations of our sample ( Fudamoto Y., Oesch P.A., Faisst A., et al.)"
VizieR,J/A+A/604/A119/tablea1,"Properties of the initial red and morphological classification ( Borlaff A., Eliche-Moral M.C., Beckman J.E., Ciambur B.C., Perez-Gonzalez P.G., Barro G., Cava A., Cardiel N.)"
VizieR,J/A+A/604/A41/table2,"Properties of the target stars ( Koch A., Hansen C.J., Kunder A.M.)"
VizieR,J/A+A/642/A192/table5,"Spectroscopic redshifts and physical parameters of the spectroscopically confirmed galaxies ( Euclid Collaboration, Guglielmo V., Saglia R., et al.)"
VizieR,J/A+A/642/A153/tablea4,"Properties of the GRGs residing in centre of cluster or BCGs ( Dabhade P., Mahato M., Bagchi J., Saikia D.J., Combes F., Sankhyayan S., Roettgering H.J.A., Ho L.C., Gaikwad M., Raychaudhury S., Vaidya B., Guiderdoni B.)"
VizieR,J/A+A/642/A153/rs,"A catalogue of radio sources with accurate sizes and other properties (added on 08-Nov-2022) ( Dabhade P., Mahato M., Bagchi J., Saikia D.J., Combes F., Sankhyayan S., Roettgering H.J.A., Ho L.C., Gaikwad M., Raychaudhury S., Vaidya B., Guiderdoni B.)"
VizieR,J/A+A/642/A153/grs,"*An update to the catalogue of giant radio galaxies and quasars (up to March 2020) (added on 08-Nov-2022) ( Dabhade P., Mahato M., Bagchi J., Saikia D.J., Combes F., Sankhyayan S., Roettgering H.J.A., Ho L.C., Gaikwad M., Raychaudhury S., Vaidya B., Guiderdoni B.)"
VizieR,J/A+A/642/A150/table3,"Properties of the final quasar sample ( Lusso E., Risaliti G., Nardini E., Bargiacchi G., Benetti M., Bisogni S., Capozziello S., Civano F., Eggleston L., Elvis M., Fabbiano G., Gilli R., Marconi A., Paolillo M., Piedipalumbo E., Salvestrini F., Signorini M., Vignali C.)"
VizieR,J/A+A/641/A155/table,"*ALMA+Far-IR+Optical data table ( Valentino F., Daddi E., Puglisi A., et al.)"
VizieR,J/A+A/635/A98/table2,"Redshift catalog of multiple images ( Rescigno U., Grillo C., Lombardi M., Rosati P., Caminha G.B., Meneghetti M., Mercurio A., Bergamini P., Coe D.)"
VizieR,J/A+A/631/A87/minor,"Minor close pairs of galaxies (table B4) ( Ventou E., Contini T., Bouche N., Epinat E., Brinchmann J., Inami H., Richard J., Schroetter I., Soucail G., Steinmetz M., Weilbacher P.)"
VizieR,J/A+A/635/A98/table1,"Redshift catalog of galaxy cluster members ( Rescigno U., Grillo C., Lombardi M., Rosati P., Caminha G.B., Meneghetti M., Mercurio A., Bergamini P., Coe D.)"
VizieR,J/A+A/607/A44/table2,"Basic information on observed stars ( Bragaglia A., Carretta E., D'Orazi V., Sollima A., Donati P., Gratton R.G., Lucatello S.)"
VizieR,J/A+A/609/A102/table4,"Physical properties for 263 galaxies ( Rodriguez-Baras M., Diaz A.I., Rosales-Ortega F.F., Sanchez S.F.)"
VizieR,J/A+A/609/A112/tablea1,"*GRBs with measured tp (69 events) from the peak of the light curve ( Ghirlanda G., Nappo F., Ghisellini G., Melandri A., Marcarini G., Nava L., Salafia O.S., Campana S., Salvaterra R.)"
VizieR,J/A+A/609/A134/table1,"General properties of 34 Type Ibc and Type IIb supernovae ( Stritzinger M.D., Anderson J.P., Contreras C., et al.)"
VizieR,J/A+A/609/A13/table1,"Observing log and target properties ( Koch A., Hansen T., Kunder A.)"
VizieR,J/A+A/609/A17/tableb1,"The observed HI properties of CIG galaxies ( Jones M.G., Espada D., Verdes-Montenegro L., Huchtmeier W.K., Lisenfeld U., Leon S., Sulentic J., Sabater J., Jones D.E., Sanchez S., Garrido J.)"
VizieR,J/A+A/633/A108/table1,"Velocity catalog of 285 spectroscopically measured galaxies in field of Lyra complex ( Girardi M., Boschin W., De Grandi S., Longhetti M., Clavico S., Eckert D., Gastaldello F., Ghizzardi S., Nonino M., Rossetti M.)"
VizieR,J/A+A/608/A95/tableb1,"List of SB2 candidates in selected fields ordered by right ascension ( Merle T., Van Eck S., Jorissen A., et al.)"
VizieR,J/A+A/633/A104/table1,"List of clusters ( Psychogyios A., Vika M., Charmandaris V., Bamford S., Fasano G., Haeussler B., Moretti A., Poggianti B., Vulcani B.)"
VizieR,J/A+A/632/A78/table1,"Summary of optical properties of HCG 16 galaxies ( Jones M.G., Verdes-Montenegro L., Damas-Segovia A., Borthakur S., Yun M. S., del Olmo A., Perea J., Roman J., Luna, S., Lopez Gutierrez D., Williams B., Vogt F.P.A., Garrido J., Sanchez S., Cannon J., Ramirez-Moreta P.)"
VizieR,J/A+A/609/A1/tablea1,"Properties of the FR 0s candidates sample ( Baldi R.D., Capetti A., Massaro F.)"
VizieR,J/A+A/632/A55/table1,"Stellar properties ( Koch A., Cote P.)"
VizieR,J/A+A/632/A36/tablea2,"Information on the spectroscopically identified multiple images ( Caminha G.B., Rosati P., Grillo C., et al.)"
VizieR,J/A+A/633/A104/table,"Structural parameters of 1044 WINGS cluster galaxies ( Psychogyios A., Vika M., Charmandaris V., Bamford S., Fasano G., Haeussler B., Moretti A., Poggianti B., Vulcani B.)"
VizieR,J/A+A/608/A95/tablea2,"List of SB3 candidates in the field ordered by right ascension ( Merle T., Van Eck S., Jorissen A., et al.)"
VizieR,J/A+A/608/A95/tablea1,"List of SB2 candidates in the field ordered by right ascension ( Merle T., Van Eck S., Jorissen A., et al.)"
VizieR,J/A+A/607/A56/tablea1,"Photometric and spectroscopic properties of sources with LBT follow-up ( Rabitz A., Lamer G., Schwope A., Takey A.)"
VizieR,J/A+A/608/A122/table1,"List of the program quasars ( Sulentic J.W., Del Olmo A., Marziani P., Martinez-Carballo M.A., D'Onofrio M., Dultzin D., Perea J., Martinez-Aldama M.L., Negrete C.A., Stirpe G.M., Zamfir S.)"
VizieR,J/A+A/635/A152/tablec3,"Properties of observed FLAMES/GIRAFFE dataset in the Tucana dSph ( Taibi S., Battaglia G., Rejkuba M., Leaman R., Kacharov N., Iorio G., Jablonka P., Zoccali M.)"
VizieR,J/A+A/635/A152/tablec2,"Properties of observed P69-FORS2 dataset in the Tucana dSph ( Taibi S., Battaglia G., Rejkuba M., Leaman R., Kacharov N., Iorio G., Jablonka P., Zoccali M.)"
VizieR,J/A+A/635/A152/tablec1,"Properties of observed P91-FORS2 dataset in the Tucana dSph ( Taibi S., Battaglia G., Rejkuba M., Leaman R., Kacharov N., Iorio G., Jablonka P., Zoccali M.)"
VizieR,J/A+A/635/A135/lscii,"Galaxies around M87 (table 1) ( Kashibadze O.G., Karachentsev I.D, Karachentseva V.E)"
VizieR,J/A+A/635/A107/eri2,"Source list for Eridanus 2 ( Zoutendijk S.L., Brinchmann J., Boogaard L.A., Gunawardhana M.L.P., Husser T.-O., Kamann S., Ramos Padilla A.F., Roth M.M., Bacon R., den Brok M., Dreizler S., Krajnovic K.)"
VizieR,J/A+A/634/A50/table3,"List of the 782 optically variable sources in the sample ( Poulain M., Paolillo M., De Cicco D., Brandt W.N., Bauer F.E., Falocco S., Vagnetti F., Grado A., Ragosta F., Botticella M.T., Cappellaro E., Pignata G., Vaccari M., Schipani P., Covone G., Longo G., Napolitano N.R.)"
VizieR,J/A+A/634/A10/tablea2,"Properties of the observed VLT/FORS2 targets in the Aquarius dwarf ( Hermosa Munoz L., Taibi S., Battaglia G., Iorio G., Rejkuba M., Leaman R., Cole A.A., Irwin M., Jablonka P., Kacharov N., McConnachie A., Starkenburg E., Tolstoy E.)"
VizieR,J/A+A/608/A2/combined,"MUSE UDF Survey (UDF10 + Mosaic) redshift catalog ( Inami H., Bacon R., Brinchmann J., et al.)"
VizieR,J/A+A/608/A2/mosaic,"MUSE UDF Survey (Mosaic) redshift catalog ( Inami H., Bacon R., Brinchmann J., et al.)"
VizieR,J/A+A/608/A2/udf10,"MUSE UDF Survey (UDF10) redshift catalog ( Inami H., Bacon R., Brinchmann J., et al.)"
VizieR,J/A+A/608/A68/nontev,"Non-TeV BL Lacs properties ( Fallah Ramazani V., Lindfors E., Nilsson K.)"
VizieR,J/A+A/608/A68/tev,"TeV BL Lacs properties ( Fallah Ramazani V., Lindfors E., Nilsson K.)"
VizieR,J/A+A/608/A8/tableb1,"Properties the 145 Lyman-alpha emitters surrounded by a halo detected in the MUSE UDF data ( Leclercq F., Bacon R., Wisotzki L., et al.)"
VizieR,J/A+A/635/A5/tablea2,"LoTSS GRGs in galaxy clusters ( Dabhade P., Roettgering H.J.A., Bagchi J ., Shimwell T.W., Hardcastle M.J., Sankhyayan S., Morganti R., Jamrozy M., Shulevski A., Duncan K.J.)"
VizieR,J/A+A/657/A56/tableb1,"SFR and infrared catalogue of star-forming cluster galaxies in Abell 209 ( Knowles K., Cotton W.D., Rudnick L., et al.)"
VizieR,J/A+A/657/A9/tablea2,"Properties of our filament galaxies ( Castignani G., Combes F., Jablonka P., Finn R.A., Rudnick G., Vulcani B., Desai V., Zaritsky D., Salome P.)"
VizieR,J/A+A/568/A19/stars,"List of studied GRB ( Cano Z., de Ugarte Postigo A., Pozanenko A., et al.)"
VizieR,J/A+A/568/A22/tablef3,"Supernovae light-curve parameters ( Betoule M., Kessler R., Guy J., et al.)"
VizieR,J/A+A/568/A46/qsos,"All quasars and their parent system at linking lengths of 20, 30, 40, 50, 60, 70 and 80Mpc ( Einasto M., Tago E., Lietzen H., Park C., Heinamaki P., Saar E., Song H., Liivamaki L.J., Einasto J.)"
VizieR,J/A+A/568/L8/eelg,"Properties and emission line fluxes of  extreme emission line galaxies in VUDS ( Amorin R. , Sommariva V., Castellano M., et al.)"
VizieR,J/A+A/569/A17/table2,"Positions, BV photometry, radial velocities and membership probabilities ( Cantat-Gaudin T., Vallenari A., Zaggia S., et al.)"
VizieR,J/A+AS/123/529/table6,"Catalogue of quasars and quasar candidates ( Gosset E., Moreau O., Surdej J.)"
VizieR,J/A+A/569/A52/tablea1,"325MHz GMRT observations of the Ultra Steep Spectrum (USS) sample ( Singh V., Beelen A., Wadadekar Y., Sirothia S., Ishwara-Chandra C.H., Basu A., Omont A., McAlpine K., Ivison R.J., Oliver S., Farrah D., Lacy M.)"
VizieR,J/A+A/572/A41/specmem,"Protocluster spectroscopic member properties ( Lemaux B.C., Cucciati O., Tasca L.A.M., et al.)"
VizieR,J/A+A/573/A111/spectra,"Source, line and central redshift of spectra ( O'Sullivan E., Combes F., Hamer S., Salome P., Babul A., Raychaudhury S.)"
VizieR,J/A+AS/118/7/ucmsample,"Photometric parameters, B+D decomposition parameters and morphological types of Universidad Complutense de Madrid (UCM) objects (Tables 2-6) ( Vitores A.G., Zamorano J., Rego M., Alonso O., Gallego J.)"
VizieR,J/A+A/573/A129/hevic250,"Catalog of point sources selected at 250um ( Pappalardo C., Bendo G.J., Bianchi S., et al.)"
VizieR,J/A+A/573/A129/hevic350,"Catalog of point sources selected at 350um ( Pappalardo C., Bendo G.J., Bianchi S., et al.)"
VizieR,J/A+AS/118/65/table5,"Data of 200 objects with R>22.5mag in Cl 0016+161 field ( Belloni P., Roeser H.-J.)"
VizieR,J/A+A/570/A106/void,"List of maximal spheres detected in VIPERS samples ( Micheletti D., Hawken A., Iovino A.J., et al.)"
VizieR,J/A+A/568/A114/wlq,"SDSS quasars with weak emission lines ( Meusinger H., Balafkan N.)"
VizieR,J/A+A/567/A89/table1,"Cluster sample ( Tozzi P., Moretti A., Tundo E., Liu T., Rosati P., Borgani S., Tagliaferri G., Campana S., Fugazza D., D'Avanzo P.)"
VizieR,J/A+A/566/A1/v210_gr,"Volume limited groups (Mrlim=-21.0 mag) ( Tempel E., Tamm A., Gramann M., Tuvikene T., Liivamagi L. J., Suhhonenko I., Kipper R., Einasto M., Saar E.)"
VizieR,J/A+A/566/A24/table2,"Intervening extremely strong damped Lymna-{alpha} systems (ESDLA) sample ( Noterdaeme P., Petitjean P., Paris I., Cai Z., Finley H., Ge J., Pieri M.M., York D.G.)"
VizieR,J/A+AS/129/87/table3,"IRAS PSC galaxies and ROSAT All-Sky Survey II sources separated by less than 100 arcsec. ( Boller T., Bertoldi F., Dennefeld M., Voges W.)"
VizieR,J/A+AS/128/153/table3,"Radio, optical and X-ray data for 373 sources ( Machalski J.)"
VizieR,J/A+A/566/A58/tabled1,"Radial velocity measurements from our IFS data in M3 ( Kamann S., Wisotzki L., Roth M.M., Gerssen J., Husser T.-O., Sandin C., Weilbacher P.)"
VizieR,J/A+A/566/A58/tabled2,"Radial velocity measurements from our IFS data in M13 ( Kamann S., Wisotzki L., Roth M.M., Gerssen J., Husser T.-O., Sandin C., Weilbacher P.)"
VizieR,J/A+A/566/A58/tabled3,"Radial velocity measurements from our IFS data in M92 ( Kamann S., Wisotzki L., Roth M.M., Gerssen J., Husser T.-O., Sandin C., Weilbacher P.)"
VizieR,J/A+A/566/A58/tabled4,"Archival radial velocity measurements in M3 ( Kamann S., Wisotzki L., Roth M.M., Gerssen J., Husser T.-O., Sandin C., Weilbacher P.)"
VizieR,J/A+A/566/A58/tabled5,"Archival radial velocity measurements in M13 ( Kamann S., Wisotzki L., Roth M.M., Gerssen J., Husser T.-O., Sandin C., Weilbacher P.)"
VizieR,J/A+A/566/A58/tabled6,"Archival radial velocity measurements in M92 ( Kamann S., Wisotzki L., Roth M.M., Gerssen J., Husser T.-O., Sandin C., Weilbacher P.)"
VizieR,J/A+A/567/A76/sample,"The sample of 46 identified radio galaxies: radio fluxes, redshifts (table 1), results from 2SPD analysis (table 3), and details of fluxes (tables A1 and A2) ( Baldi R.D., Capetti A., Chiaberge M., Celotti A.)"
VizieR,J/A+AS/126/509/table6,"Optical follow-up observations ( Molthagen K., Wendker H.J., Briel U.G.)"
VizieR,J/A+A/566/A1/v205_gr,"Volume limited groups (Mrlim=-20.5 mag) ( Tempel E., Tamm A., Gramann M., Tuvikene T., Liivamagi L. J., Suhhonenko I., Kipper R., Einasto M., Saar E.)"
VizieR,J/A+A/573/A129/hevic500,"Catalog of point sources selected at 500um ( Pappalardo C., Bendo G.J., Bianchi S., et al.)"
VizieR,J/A+AS/118/65/table4,"Data of 323 objects with R>22.5mag in Cl 0939+47 field ( Belloni P., Roeser H.-J.)"
VizieR,J/A+A/578/A110/table3,"SDSS-based catalogue of 315 isolated triplets (SIT) in 3D ( Argudo-Fernandez M., Verley S., Bergond G., Duarte Puertas S., Ramos Carmona E., Sabater J., Fernandez Lorenzo M., Espada D., Sulentic J., Ruiz J.E., Leon S.)"
VizieR,J/A+A/578/A116/abundances,"All stars studied: positions, magnitudes, velocities, atmospheric parameters, and abundances ( Carretta E. Bragaglia A., Gratton R., D'Orazi V., Lucatello S., Sollima A., Momany Y., Catanzaro G., Leone F.)"
VizieR,J/A+A/578/A61/tableb2,"Table of galaxies in groups ( Diaz-Gimenez E., Zandivarez A.)"
VizieR,J/A+A/579/A104/table1,"*Coordinates, photometry, heliocentric radial velocities, and determined atmospheric parameters for the three targets ( Sbordone L., Monaco L., Moni Bidin C., Bonifacio P., Villanova S., Bellazzini M., Ibata R., Chiba M., Geisler D., Caffau E., Duffau S.)"
VizieR,J/A+A/579/A4/table2,"Spectral classification of 412 member galaxies of MACS 1206.2-0847 ( Girardi M., Mercurio A., Balestra I., et al.)"
VizieR,J/A+A/580/A113/table1,"Main characteristics of the LLQSOs sample: HES and 6dFGS names, J2000 coordinates and redshift ( Tremou E., Garcia-Marin M., Zuther J., Eckart A., Valencia-Schneider M., Vitale M., Shan C.)"
VizieR,J/A+A/578/A110/table2,"SDSS-based catalogue of 1240 isolated pairs (SIP) in 3D ( Argudo-Fernandez M., Verley S., Bergond G., Duarte Puertas S., Ramos Carmona E., Sabater J., Fernandez Lorenzo M., Espada D., Sulentic J., Ruiz J.E., Leon S.)"
VizieR,J/A+A/580/A95/tablea1,"Summary of results for all clusters between 20{deg}<=DE<87{deg} with Planck S/N>5 ( Perrott Y.C., Olamaie M., Rumsey C., et al.)"
VizieR,J/A+A/581/A14/psz1v2_1,"PSZ catalog, version 2.1, 10-02-2015 ( Planck Collaboration, Ade P.A.R., Aghanim N., et al.)"
VizieR,J/A+A/683/A34/newqso,"The newly identified QSOs (table B1) ( Calderone G., Guarneri F., Porru M., Cristiani S., Grazian A., Nicastro L., Bischetti M., Boutsia K., Cupani G., D'Odorico V., Feruglio C., Fontanot F.)"
VizieR,J/A+A/683/A238/ancdata,"Galaxy properties from literature ( Jones G.C., Bunker A.J., Saxena A., et al.)"
VizieR,J/A+A/683/A203/vipers,"Spectroscopic measurements ( Pistis F., Pollo A., Figueira M., Vergani D., Hamed M., Malek K., Durkalec A., Donevski D., Salim S., Iovino A., Pearson W.J., Romano M., Scodeggio M.)"
VizieR,J/A+A/683/A157/tablea1,"Spectroscopic redshift and astrometric and photometric data ( Vejlgaard S., Fynbo J.P.U., Heintz K.E., Krogager J.K., Moller P., Geier S.J., Christensen L., Ma G.)"
VizieR,J/A+A/683/A125/table4,"Individual radial velocity measurements and auxiliary data for all targets ( Perdelwitz V., Trifonov T., Teklu J.T., Sreenivas K.R., Tal-Or L.)"
VizieR,J/A+A/581/A125/list,"List of GRB host galaxies with spectra ( Kruehler T., Malesani D., Fynbo J.P.U., et al.)"
VizieR,J/A+A/578/A110/table1,"SDSS-based catalogue of 3702 isolated galaxies (SIG) in 3D and relation with the large-scale environment ( Argudo-Fernandez M., Verley S., Bergond G., Duarte Puertas S., Ramos Carmona E., Sabater J., Fernandez Lorenzo M., Espada D., Sulentic J., Ruiz J.E., Leon S.)"
VizieR,J/A+A/578/A105/eelgs,"Emission line fluxes and reddening (table 1) and derived physical properties (table 2) of EELGs in zCOSMOS ( Amorin R., Perez-Montero E., Contini T., et al.)"
VizieR,J/A+A/576/A16/galaxies,"Target galaxies basic and H{alpha} data (tables A1--A3) ( Gavazzi G., Consolandi G., Viscardi E., Fossati M., Savorgnan G., Fumagalli M., Gutierrez L., Hernandez-Toledo H., Boselli A., Giovanelli R., Haynes M.P.)"
VizieR,J/A+AS/118/231/table1,"Individual observations ( Levato H., Malaroda S., Morrell N., Solivella G., Grosso M.)"
VizieR,J/A+A/573/A13/sample,"Star-by-star coordinates,  heliocentric radial velocity and atmospheric parameters ( Dias B., Barbuy B., Saviane I., Held E.V., Da Costa G.S., Ortolani S., Vasquez S., Gullieuszik M., Katz D.)"
VizieR,J/A+A/573/A76/sample,"Properties and fluxes of our (tables 1 and 2) ( Jarvela E., Lahteenmaki A., Leon-Tavares J.)"
VizieR,J/A+AS/115/235/table3,"Coordinates, magnitudes, and redshifts of QSOs and Seyfert 1 galaxies ( Reimers D., Koehler T., Wisotzki L.)"
VizieR,J/A+A/574/L7/table1,"Lithium rich stars in NGC 2547 ( Sacco G.G., Jeffries R.D., Randich S., et al.)"
VizieR,J/A+A/575/A30/clusters,"HIFLUGCS clusters (without Abell 2244, table A1) and best-fit temperatures (table A2) ( Schellenberger G., Reiprich T.H., Lovisari L., Nevalainen J., David L.)"
VizieR,J/A+A/575/A40/catalog,"Spectroscopic redshifts acquired using the ESO VLT/FORS2 facility ( Comparat J., Richard J., Kneib J.-P., et al.)"
VizieR,J/A+A/575/A4/table2,"Parameters of the Gamma Vel members ( Frasca A., Biazzo K., Lanzafame A.C., et al.)"
VizieR,J/A+A/575/A4/table3,"Parameters of the Cha I members ( Frasca A., Biazzo K., Lanzafame A.C., et al.)"
VizieR,J/A+A/575/A75/tablea1,"Basic data and redshifts on sources with spectra in the HDF-S ( Bacon R., Brinchmann J., Richard J., et al.)"
VizieR,J/A+A/575/A75/tablea3,"Redshift comparison ( Bacon R., Brinchmann J., Richard J., et al.)"
VizieR,J/A+A/576/A130/table4,"Catalog of the ECDF-S X-ray selected galaxy groups ( Finoguenov A., Tanaka M., Cooper M., et al.)"
VizieR,J/A+A/576/A135/table1,"CALIFA DR2 galaxies and their characteristics ( Garcia-Benito R., Zibetti S., Sanchez S.F., et al.)"
VizieR,J/A+A/573/A129/hevics,"*Herschel Virgo Cluster Survey: cross correlation between 250, 350 and 500um catalogs ( Pappalardo C., Bendo G.J., Bianchi S., et al.)"
VizieR,J/A+A/682/A117/table1,"Properties of the galaxies analyzed in this paper ( Vulcani B., Moretti A., Poggianti M.B., Radovich M., Werle A., Gullieuszik M., Fritz J., Bacchini C., Richard J.)"
VizieR,J/A+A/566/A1/v200_gr,"Volume limited groups (Mrlim=-20.0 mag) ( Tempel E., Tamm A., Gramann M., Tuvikene T., Liivamagi L. J., Suhhonenko I., Kipper R., Einasto M., Saar E.)"
VizieR,J/A+A/566/A1/v190_gr,"Volume limited groups (Mrlim=-19.0 mag) ( Tempel E., Tamm A., Gramann M., Tuvikene T., Liivamagi L. J., Suhhonenko I., Kipper R., Einasto M., Saar E.)"
VizieR,J/AJ/105/427/table1,"UCM galaxy sample ( Rego M., Cordero-Gracia M., Zamorano J., Gallego J.)"
VizieR,J/A+A/550/A41/table1,"Source sample, with list of spectra ( Combes F., Garcia-Burillo S., Braine J., Schinnerer E., Walter F., Colina L.)"
VizieR,J/A+A/551/A93/table3,"List of sources showing emission lines in each mask ( Guaita L., Francke H., Gawiser E., Bauer F.E., Hayes M., Oestlin G., Padilla N.)"
VizieR,J/A+A/553/A99/table1,"Fossil ellipticals observed with ISIS ( Eigenthaler P., Zeilinger W.W.)"
VizieR,J/A+AS/93/121/table4,"Detected and undetected sources ( Nyman L.A., Booth R.S., Carlstroem U., Habing H.J., Heske A., Sahai R., Stark R., van der Veen W.E.C.J., Winnberg A.)"
VizieR,J/A+A/550/A114/table7,"General properties of observed late-type galaxies of the Herschel Reference Survey (HRS) sample ( Boselli A., Hughes T., Cortese L., Gavazzi G., Buat V.)"
VizieR,J/A+A/554/A106/stars,"Stars summary (added at CDS) ( van Aarle E., Van Winckel H., De Smedt K., Kamath D., Wood P.R.)"
VizieR,J/A+A/555/A12/stars,"Atmospheric parameters, positions,  radial velocities, magnitudes and distances of the selected faint  foreground galactic stars ( Kordopatis G., Hill V., Irwin M., Gilmore G., Wyse R.F.G., Tolstoy E., de Laverny P., Recio-Blanco A., Battaglia G., Starkenburg E.)"
VizieR,J/A+A/555/A42/main210,"Main table, 2-10keV band ( Ranalli P., Comastri A., Vignali C., Carrera F.J., Cappelluti N., Gilli R., Puccetti S., Brandt W.N., Brunner H., Brusa M., Georgantopoulos I., Iwasawa K., Mainieri V.)"
VizieR,J/A+A/555/A42/main510,"Main table, 5-10keV band ( Ranalli P., Comastri A., Vignali C., Carrera F.J., Cappelluti N., Gilli R., Puccetti S., Brandt W.N., Brunner H., Brusa M., Georgantopoulos I., Iwasawa K., Mainieri V.)"
VizieR,J/A+A/555/A42/suppl210,"Supplementary sources, 2-10keV band ( Ranalli P., Comastri A., Vignali C., Carrera F.J., Cappelluti N., Gilli R., Puccetti S., Brandt W.N., Brunner H., Brusa M., Georgantopoulos I., Iwasawa K., Mainieri V.)"
VizieR,J/A+A/555/A42/suppl510,"Supplementary sources, 5-10keV band ( Ranalli P., Comastri A., Vignali C., Carrera F.J., Cappelluti N., Gilli R., Puccetti S., Brandt W.N., Brunner H., Brusa M., Georgantopoulos I., Iwasawa K., Mainieri V.)"
VizieR,J/A+A/554/A11/table1,"Basic data for the polar ring galaxy sample, and sizes of the regions observed in CO(1-0) and CO(2-1) ( Combes F., Moiseev A., Reshetnikov V.)"
VizieR,J/A+A/549/A63/tablea1,"Properties of objects observed in the GMASS masks ( Kurk J., Cimatti A., Daddi E., Mignoli M., Pozzetti L., Dickinson M., Bolzonella M., Zamorani G., Cassata P., Rodighiero G., Franceschini A., Renzini A., Rosati P., Halliday C., Berta S.)"
VizieR,J/A+A/549/A41/M5,"Combined table from original tables ( Gratton R.G., Lucatello S., Sollima A., Carretta E., Bragaglia A., Momany Y., D'Orazi V., Cassisi S., Pietrinferni A., Salaris M.)"
VizieR,J/A+A/549/A41/47Tuc,"Combined table from original tables ( Gratton R.G., Lucatello S., Sollima A., Carretta E., Bragaglia A., Momany Y., D'Orazi V., Cassisi S., Pietrinferni A., Salaris M.)"
VizieR,J/AJ/111/645/table1,"Morphology of objects listed by Green et al. (1986ApJS...61..305G, see cat. <II/207>) ( Fabian D., Usher P.D.)"
VizieR,J/A+A/548/A18/tablea1,"*List of redshifts measured at CFHT with the MOS instrument ( Castagne D., Soucail G., Pointecouteau E., Cappi A., Maurogordato S., Benoist C., Ferrari C.)"
VizieR,J/A+A/548/A66/dr9q,"Main DR9 Quasar catalog ( Paris I., Petitjean P., Aubourg E., et al.)"
VizieR,J/A+A/548/A66/dr9qsup,"Supplemental list ( Paris I., Petitjean P., Aubourg E., et al.)"
VizieR,J/A+A/549/A115/pne,"Catalog of PNe in 5 galaxies: ( Cortesi A., Arnaboldi M., Coccato L., Merrifield M.R., Gerhard O., Bamford S., Romanowsky A.J., Napolitano N.R., Douglas N.G., Kuijken K., Capaccioli M., Freeman K.C., Chies-Santos A.L., Pota V.)"
VizieR,J/A+A/549/A119/table1,"Black-hole masses of the AGN-1 in XBS (XMM-Newton Serendipitous sample) ( Caccianiga A., Fanali R., Severgnini P., Della Ceca R., Marchese E., Mateos S.)"
VizieR,J/A+A/549/A147/stars,"Results for bulge stars:  atmospheric parameters, velocities, ages, absolute magnitudes,  abundance ratios ( Bensby T., Yee J.C., Feltzing S., et al.)"
VizieR,J/A+A/555/A66/table1a,"General properties, X-ray parameters and stellar masses derived for our sample for groups ( Lagana T.F., Martinet N., Durret F., Lima Neto G.B., Maughan B., Zhang Y.-Y.)"
VizieR,J/A+A/566/A1/v195_gr,"Volume limited groups (Mrlim=-19.5 mag) ( Tempel E., Tamm A., Gramann M., Tuvikene T., Liivamagi L. J., Suhhonenko I., Kipper R., Einasto M., Saar E.)"
